"leafID","leafID2","species","ind","leaf","trt","spore_assay","processor","spore_counter","date_counted","count1","count2","count3","prop","perc_lesion","leaf_area_cm2","lesion_area_cm2","asymp","notes","omit","easting","northing","date_proc"
533,"533S","PIPO",3,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",NA,NA,NA,NA,"photo missing",NA,606902,4022649,2019-06-06
533,"533C","PIPO",3,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,"photo missing",NA,606902,4022649,2019-06-06
534,"534S","PIPO",4,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",NA,NA,NA,NA,"photo missing",NA,606902,4022649,2019-06-06
534,"534C","PIPO",4,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,"photo missing",NA,606902,4022649,2019-06-06
535,"535S","PIPO",5,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",NA,NA,NA,NA,"photo missing",NA,606902,4022649,2019-06-06
535,"535C","PIPO",5,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,"photo missing",NA,606902,4022649,2019-06-06
536,"536S","PIPO",6,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",NA,NA,NA,NA,"photo missing",NA,606903,4022641,2019-06-06
536,"536C","PIPO",6,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,"photo missing",NA,606903,4022641,2019-06-06
537,"537S","PIPO",7,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",NA,NA,NA,NA,"photo missing",NA,606903,4022641,2019-06-06
537,"537C","PIPO",7,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,"photo missing",NA,606903,4022641,2019-06-06
538,"538S","PIPO",8,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",0,0.44,0,NA,NA,NA,606903,4022641,2019-06-06
538,"538C","PIPO",8,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.37,0,NA,NA,NA,606903,4022641,2019-06-06
539,"539S","PIPO",9,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",9.8,0.35,0.03,NA,NA,NA,606907,4022622,2019-06-06
539,"539C","PIPO",9,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",17.2,0.4,0.07,NA,NA,NA,606907,4022622,2019-06-06
540,"540S","PIPO",10,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",0,0.2,0,NA,NA,NA,606907,4022622,2019-06-06
540,"540C","PIPO",10,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.25,0,NA,NA,NA,606907,4022622,2019-06-06
541,"541C","PIPO",11,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",33.21,0.57,0.19,NA,NA,NA,606909,4022621,2019-06-06
541,"541S","PIPO",11,1,"T","S",NA,"LMR",2019-08-11,"0","0","NA","NA",82.87,0.44,0.37,NA,"<15ul total vol",NA,606909,4022621,2019-06-06
542,"542S","PIPO",12,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",0,0.27,0,NA,NA,NA,606909,4022621,2019-06-06
542,"542C","PIPO",12,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.33,0,NA,NA,NA,606909,4022621,2019-06-06
543,"543C","PIPO",13,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.55,0,NA,NA,NA,606910,4022564,2019-06-06
543,"543S","PIPO",13,1,"T","S",NA,"LMR",2019-08-11,"0","0","1","NA",0,0.54,0,NA,"counted sporangia 9x: 001000000",NA,606910,4022564,2019-06-06
544,"544S","PIPO",14,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",0,0.44,0,NA,NA,NA,606904,4022565,2019-06-06
544,"544C","PIPO",14,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.31,0,NA,NA,NA,606904,4022565,2019-06-06
545,"545S","PIPO",15,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",0,0.39,0,NA,NA,NA,606915,4022556,2019-06-06
545,"545C","PIPO",15,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.41,0,NA,NA,NA,606915,4022556,2019-06-06
546,"546S","PIPO",16,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",0,0.48,0,NA,NA,NA,606915,4022556,2019-06-06
546,"546C","PIPO",16,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.43,0,NA,NA,NA,606915,4022556,2019-06-06
547,"547S","PIPO",17,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",38.39,0.44,0.17,NA,NA,NA,606915,4022556,2019-06-06
547,"547C","PIPO",17,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.4,0,NA,NA,NA,606915,4022556,2019-06-06
548,"548S","PIPO",18,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",8.1,0.69,0.06,NA,NA,NA,606915,4022556,2019-06-06
548,"548C","PIPO",18,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.56,0,NA,NA,NA,606915,4022556,2019-06-06
549,"549S","PIPO",19,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",21.71,0.63,0.14,NA,NA,NA,606916,4022556,2019-06-06
549,"549C","PIPO",19,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",11.21,0.59,0.07,NA,NA,NA,606916,4022556,2019-06-06
550,"550S","PIPO",20,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.52,0,NA,NA,NA,606903,4022549,2019-06-06
550,"550C","PIPO",20,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.48,0,NA,NA,NA,606903,4022549,2019-06-06
551,"551S","PIPO",21,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",5.56,0.37,0.02,NA,NA,NA,606903,4022549,2019-06-06
551,"551C","PIPO",21,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.45,0,NA,NA,NA,606903,4022549,2019-06-06
552,"552S","PIPO",22,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.55,0,NA,NA,NA,606903,4022549,2019-06-06
552,"552C","PIPO",22,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.47,0,NA,NA,NA,606903,4022549,2019-06-06
553,"553S","PIPO",23,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.39,0,NA,NA,NA,606903,4022549,2019-06-06
553,"553C","PIPO",23,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.29,0,NA,NA,NA,606903,4022549,2019-06-06
554,"554S","PIPO",24,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.42,0,NA,NA,NA,606902,4022549,2019-06-06
554,"554C","PIPO",24,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.41,0,NA,NA,NA,606902,4022549,2019-06-06
555,"555S","PIPO",25,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.44,0,NA,NA,NA,606902,4022549,2019-06-06
555,"555C","PIPO",25,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.52,0,NA,NA,NA,606902,4022549,2019-06-06
556,"556S","PIPO",26,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.51,0,NA,NA,NA,606902,4022549,2019-06-06
556,"556C","PIPO",26,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.28,0,NA,NA,NA,606902,4022549,2019-06-06
557,"557S","PIPO",27,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.43,0,NA,NA,NA,606908,4022549,2019-06-06
557,"557C","PIPO",27,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.47,0,NA,NA,NA,606908,4022549,2019-06-06
558,"558S","PIPO",28,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",6.96,0.41,0.03,NA,NA,NA,606908,4022549,2019-06-06
558,"558C","PIPO",28,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",8.79,0.41,0.04,NA,NA,NA,606908,4022549,2019-06-06
559,"559S","PIPO",29,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.41,0,NA,NA,NA,606908,4022549,2019-06-06
559,"559C","PIPO",29,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.31,0,NA,NA,NA,606908,4022549,2019-06-06
560,"560S","PIPO",30,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.33,0,NA,NA,NA,606900,4022555,2019-06-06
560,"560C","PIPO",30,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.49,0,NA,NA,NA,606900,4022555,2019-06-06
561,"561S","PIPO",31,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.52,0,NA,NA,NA,606900,4022555,2019-06-06
561,"561C","PIPO",31,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.45,0,NA,NA,NA,606900,4022555,2019-06-06
562,"562S","PIPO",32,1,"T","S",NA,"LMR",2019-08-12,"0","0","0","NA",0,0.46,0,NA,NA,NA,606900,4022555,2019-06-06
562,"562C","PIPO",32,1,"T","C",NA,"LMR",2019-08-14,"0","NA","NA","1",0,0.47,0,NA,NA,NA,606900,4022555,2019-06-06
563,"563S","PIPO",1,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606887,4022700,2019-06-06
563,"563C","PIPO",1,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606887,4022700,2019-06-06
564,"564S","PIPO",2,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606900,4022661,2019-06-06
564,"564C","PIPO",2,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606900,4022661,2019-06-06
565,"565S","PIPO",5,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606902,4022649,2019-06-06
565,"565C","PIPO",5,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606902,4022649,2019-06-06
566,"566S","PIPO",6,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606903,4022641,2019-06-06
566,"566C","PIPO",6,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606903,4022641,2019-06-06
567,"567S","PIPO",9,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606907,4022622,2019-06-06
567,"567C","PIPO",9,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606907,4022622,2019-06-06
568,"568S","PIPO",13,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606910,4022564,2019-06-06
568,"568C","PIPO",13,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606910,4022564,2019-06-06
569,"569S","PIPO",17,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606915,4022556,2019-06-06
569,"569C","PIPO",17,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606915,4022556,2019-06-06
570,"570S","PIPO",21,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606903,4022549,2019-06-06
570,"570C","PIPO",21,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606903,4022549,2019-06-06
571,"571S","PIPO",25,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606902,4022549,2019-06-06
571,"571C","PIPO",25,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606902,4022549,2019-06-06
572,"572S","PIPO",29,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606908,4022549,2019-06-06
572,"572C","PIPO",29,2,"C","C",NA,"EL",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606908,4022549,2019-06-06
573,"573S","SESE",1,1,"T","S",NA,"LMR",2019-08-11,"NA","NA","NA","NA",100,1.67,1.67,NA,"sporangia too low vol",1,606125,4024129,2019-06-06
573,"573C","SESE",1,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",45.23,1.99,0.9,NA,NA,NA,606125,4024129,2019-06-06
574,"574S","SESE",2,1,"T","S",NA,"LMR",2019-08-11,"1","1","3","NA",44.59,1.77,0.79,NA,NA,NA,606125,4024130,2019-06-06
574,"574C","SESE",2,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",51.34,2.16,1.11,NA,NA,NA,606125,4024130,2019-06-06
575,"575S","SESE",3,1,"T","S",NA,"LMR",2019-08-11,"1","0","0","NA",39.31,1.11,0.44,NA,NA,NA,606125,4024,2019-06-06
575,"575C","SESE",3,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",55.29,1.12,0.62,NA,NA,NA,606125,4024,2019-06-06
576,"576S","SESE",4,1,"T","S",NA,"LMR",2019-08-11,"0","1","2","NA",62.02,1.57,0.97,NA,NA,NA,606125,4024,2019-06-06
576,"576C","SESE",4,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",62.07,1.12,0.7,NA,NA,NA,606125,4024,2019-06-06
577,"577S","SESE",5,1,"T","S",NA,"LMR",2019-08-11,"0","0","2","NA",59.18,1.32,0.78,NA,NA,NA,606116,4024148,2019-06-06
577,"577C","SESE",5,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",65.46,1.57,1.03,NA,NA,NA,606116,4024148,2019-06-06
578,"578S","SESE",6,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",24.77,1.38,0.34,NA,NA,NA,606107,4024148,2019-06-06
578,"578C","SESE",6,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",9.54,1.82,0.17,NA,NA,NA,606107,4024148,2019-06-06
579,"579S","SESE",7,1,"T","S",NA,"LMR",2019-08-11,"2","0","0","NA",37.53,1.73,0.65,NA,NA,NA,606100,4024154,2019-06-06
579,"579C","SESE",7,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",48.42,2.16,1.05,NA,NA,NA,606100,4024154,2019-06-06
580,"580S","SESE",8,1,"T","S",NA,"LMR",2019-08-11,"5","5","4","NA",10.05,1.83,0.18,NA,"maybe 1 chl. Present but too difficult to discern",NA,606096,4024156,2019-06-06
580,"580C","SESE",8,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",0.16,1.68,0,NA,NA,NA,606096,4024156,2019-06-06
581,"581S","SESE",9,1,"T","S",NA,"LMR",2019-08-11,"0","1","3","NA",23.69,1.14,0.27,NA,NA,NA,606079,4024180,2019-06-06
581,"581C","SESE",9,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",13.18,1.29,0.17,NA,NA,NA,606079,4024180,2019-06-06
582,"582S","SESE",10,1,"T","S",NA,"LMR",2019-08-11,"1","0","0","NA",20.06,1.1,0.22,NA,NA,NA,606080,4024185,2019-06-06
582,"582C","SESE",10,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",15.81,1.18,0.19,NA,NA,NA,606080,4024185,2019-06-06
583,"583S","SESE",11,1,"T","S",NA,"LMR",2019-08-11,"2","0","0","NA",11.08,1.47,0.16,NA,NA,NA,606064,4024197,2019-06-06
583,"583C","SESE",11,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",11.64,1.77,0.21,NA,NA,NA,606064,4024197,2019-06-06
584,"584S","SESE",12,1,"T","S",NA,"LMR",2019-08-11,"2","0","2","NA",4.9,0.77,0.04,NA,NA,NA,606056,4024202,2019-06-06
584,"584C","SESE",12,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",7.54,1.3,0.1,NA,NA,NA,606056,4024202,2019-06-06
585,"585S","SESE",13,1,"T","S",NA,"LMR",2019-08-11,"0","1","0","NA",16.32,1.1,0.18,NA,NA,NA,606057,4024213,2019-06-06
585,"585C","SESE",13,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",10.01,1.2,0.12,NA,NA,NA,606057,4024213,2019-06-06
586,"586S","SESE",14,1,"T","S",NA,"LMR",2019-08-11,"2","0","1","NA",3.6,1.32,0.05,NA,NA,NA,606061,4024224,2019-06-06
586,"586C","SESE",14,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",14.83,1.16,0.17,NA,NA,NA,606061,4024224,2019-06-06
587,"587S","SESE",15,1,"T","S",NA,"LMR",2019-08-11,"3","0","4","NA",20.78,0.85,0.18,NA,NA,NA,606055,4024222,2019-06-06
587,"587C","SESE",15,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",34.44,0.87,0.3,NA,NA,NA,606055,4024222,2019-06-06
588,"588S","SESE",16,1,"T","S",NA,"LMR",2019-08-11,"0","0","2","NA",5.68,0.65,0.04,NA,NA,NA,606046,4024216,2019-06-06
588,"588C","SESE",16,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",5.75,1.18,0.07,NA,NA,NA,606046,4024216,2019-06-06
589,"589S","SESE",17,1,"T","S",NA,"LMR",2019-08-11,"11","9","6","NA",28.23,1.25,0.35,NA,"sporangia pres but no chl",NA,606047,4024220,2019-06-06
589,"589C","SESE",17,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",20.25,1.19,0.24,NA,NA,NA,606047,4024220,2019-06-06
590,"590S","SESE",18,1,"T","S",NA,"LMR",2019-08-11,"2","1","0","NA",43.34,1,0.43,NA,NA,NA,606047,4024220,2019-06-06
590,"590C","SESE",18,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",41.35,0.87,0.36,NA,NA,NA,606047,4024220,2019-06-06
591,"591S","SESE",19,1,"T","S",NA,"LMR",2019-08-11,"0","1","0","NA",30.23,0.89,0.27,NA,NA,NA,606047,4024220,2019-06-06
591,"591C","SESE",19,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",35.77,0.91,0.33,NA,NA,NA,606047,4024220,2019-06-06
592,"592S","SESE",20,1,"T","S",NA,"LMR",2019-08-11,"2","2","3","NA",12.69,0.94,0.12,NA,NA,NA,606047,4024220,2019-06-06
592,"592C","SESE",20,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",1.29,1.07,0.01,NA,NA,NA,606047,4024220,2019-06-06
593,"593S","SESE",21,1,"T","S",NA,"LMR",2019-08-11,"1","1","0","NA",19.73,1.24,0.25,NA,NA,NA,606054,4024210,2019-06-06
593,"593C","SESE",21,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",13.46,0.96,0.13,NA,NA,NA,606054,4024210,2019-06-06
594,"594S","SESE",22,1,"T","S",NA,"LMR",2019-08-11,"0","1","0","NA",34.52,1.08,0.37,NA,NA,NA,606038,4024224,2019-06-06
594,"594C","SESE",22,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",13.63,0.92,0.13,NA,NA,NA,606038,4024224,2019-06-06
595,"595S","SESE",23,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",31.01,0.91,0.28,NA,NA,NA,606015,4024265,2019-06-06
595,"595C","SESE",23,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",22.22,1.34,0.3,NA,NA,NA,606015,4024265,2019-06-06
596,"596S","SESE",24,1,"T","S",NA,"LMR",2019-08-11,"0","1","0","NA",35.99,1.39,0.5,NA,NA,NA,606017,4024266,2019-06-06
596,"596C","SESE",24,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",18.12,1.23,0.22,NA,NA,NA,606017,4024266,2019-06-06
597,"597S","SESE",25,1,"T","S",NA,"LMR",2019-08-11,"0","1","0","NA",26.92,1.1,0.3,NA,NA,NA,606017,4024266,2019-06-06
597,"597C","SESE",25,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",57.51,1.11,0.64,NA,NA,NA,606017,4024266,2019-06-06
598,"598S","SESE",26,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",40.33,1.24,0.5,NA,"maybe chl hard to tell",NA,606017,4024266,2019-06-06
598,"598C","SESE",26,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",25.83,1.33,0.34,NA,NA,NA,606017,4024266,2019-06-06
599,"599S","SESE",27,1,"T","S",NA,"LMR",2019-08-11,"1","1","1","NA",75.25,1.1,0.83,NA,NA,NA,606017,4024266,2019-06-06
599,"599C","SESE",27,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",37.79,0.79,0.3,NA,NA,NA,606017,4024266,2019-06-06
600,"600S","SESE",28,1,"T","S",NA,"LMR",2019-08-11,"2","2","1","NA",22.79,1.87,0.43,NA,NA,NA,606018,4024239,2019-06-06
600,"600C","SESE",28,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",36.88,1.5,0.55,NA,NA,NA,606018,4024239,2019-06-06
601,"601S","SESE",29,1,"T","S",NA,"LMR",2019-08-11,"4","3","4","NA",13.88,1.33,0.18,NA,NA,NA,606018,4024239,2019-06-06
601,"601C","SESE",29,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",69.91,1.03,0.72,NA,NA,NA,606018,4024239,2019-06-06
602,"602S","SESE",30,1,"T","S",NA,"LMR",2019-08-11,"3","3","4","NA",24.97,1.57,0.39,NA,NA,NA,606018,4024239,2019-06-06
602,"602C","SESE",30,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",43.14,1.2,0.52,NA,NA,NA,606018,4024239,2019-06-06
603,"603S","SESE",31,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",70.68,1.24,0.88,NA,"oogonium looking cell",NA,606018,4024239,2019-06-06
603,"603C","SESE",31,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",41.85,1.31,0.55,NA,NA,NA,606018,4024239,2019-06-06
604,"604S","SESE",32,1,"T","S",NA,"LMR",2019-08-11,"0","0","0","NA",40.79,1.62,0.66,NA,NA,NA,606018,4024239,2019-06-06
604,"604C","SESE",32,1,"T","C",NA,"LR",2019-08-13,"0","NA","NA","1",74.22,0.95,0.71,NA,NA,NA,606018,4024239,2019-06-06
605,"605S","SESE",1,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606125,4024129,2019-06-06
605,"605C","SESE",1,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606125,4024129,2019-06-06
606,"606S","SESE",2,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,"lesion on 1 lf, plated as A2, no growth on parp.",NA,606125,4024130,2019-06-06
606,"606C","SESE",2,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606125,4024130,2019-06-06
607,"607S","SESE",5,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606116,4024148,2019-06-06
607,"607C","SESE",5,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606116,4024148,2019-06-06
608,"608S","SESE",6,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,"maybe 1 sporangia? Hard to tell",NA,606107,4024148,2019-06-06
608,"608C","SESE",6,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606107,4024148,2019-06-06
609,"609S","SESE",9,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606079,4024180,2019-06-06
609,"609C","SESE",9,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606079,4024180,2019-06-06
610,"610S","SESE",13,2,"C","S",NA,"LMR",2019-08-12,"0","0","1","NA",NA,NA,NA,NA,"photo taken. Counted 9 times: 001000000",NA,606057,4024213,2019-06-06
610,"610C","SESE",13,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606057,4024213,2019-06-06
611,"611S","SESE",17,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606047,4024220,2019-06-06
611,"611C","SESE",17,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606047,4024220,2019-06-06
612,"612S","SESE",21,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,"lesion in uninoculated area",NA,606054,4024210,2019-06-06
612,"612C","SESE",21,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606054,4024210,2019-06-06
613,"613S","SESE",25,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606017,4024266,2019-06-06
613,"613C","SESE",25,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606017,4024266,2019-06-06
614,"614S","SESE",29,2,"C","S",NA,"LMR",2019-08-12,"0","0","0","NA",NA,NA,NA,NA,NA,NA,606018,4024239,2019-06-06
614,"614C","SESE",29,2,"C","C",NA,"LR",2019-08-14,"0","NA","NA","1",NA,NA,NA,NA,NA,NA,606018,4024239,2019-06-06
615,"615S","PSME",1,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",49.94,0.72,0.36,NA,NA,NA,606887,4022700,2019-06-06
615,"615C","PSME",1,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",62.35,0.74,0.46,NA,NA,NA,606887,4022700,2019-06-06
616,"616S","PSME",2,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",67.5,0.52,0.35,NA,NA,NA,606900,4022661,2019-06-06
616,"616C","PSME",2,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",72.15,0.59,0.42,NA,NA,NA,606900,4022661,2019-06-06
617,"617S","PSME",3,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",15.53,0.51,0.08,NA,NA,NA,606902,4022649,2019-06-06
617,"617C","PSME",3,1,"T","C",NA,"SF",2019-08-13,"36","NA","NA","1",45.49,0.69,0.31,NA,NA,NA,606902,4022649,2019-06-06
618,"618S","PSME",4,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",64.4,0.67,0.43,NA,NA,NA,606902,4022649,2019-06-06
618,"618C","PSME",4,1,"T","C",NA,"SF",2019-08-13,"0","NA","NA","1",36.93,0.58,0.21,NA,NA,NA,606902,4022649,2019-06-06
619,"619S","PSME",5,1,"T","S",NA,"LMR",2019-08-10,"0","0","0","NA",38.58,0.49,0.19,NA,NA,NA,606902,4022649,2019-06-06
619,"619C","PSME",5,1,"T","C",NA,"SF",2019-08-13,"8","NA","NA","1",45.53,0.44,0.2,NA,NA,NA,606902,4022649,2019-06-06
620,"620S","PSME",6,1,"T","S",NA,"LMR",2019-08-10,"0","0","2","NA",11.61,0.59,0.07,NA,NA,NA,606903,4022641,2019-06-06
620,"620C","PSME",6,1,"T","C",NA,"SF",2019-08-13,"2","NA","NA","1",41.6,0.5,0.21,NA,NA,NA,606903,4022641,2019-06-06
